sample,base_pose_world[0],base_pose_world[1],base_pose_world[2],base_pose_world[3],base_pose_world[4],base_pose_world[5],base_pose_world[6],base_pose_world[7],base_pose_world[8],base_pose_world[9],base_pose_world[10],base_pose_world[11],base_pose_world[12],base_pose_world[13],base_twist_world[0],base_twist_world[1],base_twist_world[2],base_twist_world[3],base_twist_world[4],base_twist_world[5],base_twist_world[6],base_twist_world[7],base_twist_world[8],base_twist_world[9],base_twist_world[10],base_twist_world[11],controller_target[0],controller_target[1],controller_target[2],controller_target[3],controller_target[4],controller_target[5],controller_target[6],controller_target[7],controller_target[8],controller_target[9],controller_target[10],controller_target[11],controller_target[12],controller_target[13],controller_target[14],controller_target[15],controller_target[16],controller_target[17],fingertip_origin_distance[0],fingertip_origin_distance[1],fingertip_position_base[0],fingertip_position_base[1],fingertip_position_base[2],fingertip_position_base[3],fingertip_position_base[4],fingertip_position_base[5],fingertip_position_base[6],fingertip_position_base[7],fingertip_position_base[8],fingertip_position_base[9],fingertip_position_base[10],fingertip_position_base[11],grasp_pose_base[0],grasp_pose_base[1],grasp_pose_base[2],grasp_pose_base[3],grasp_pose_base[4],grasp_pose_base[5],grasp_pose_base[6],grasp_pose_base[7],grasp_pose_base[8],grasp_pose_base[9],grasp_pose_base[10],grasp_pose_base[11],grasp_pose_base[12],grasp_pose_base[13],gripper_close_command[0],gripper_close_command[1],joint_position[0],joint_position[1],joint_position[2],joint_position[3],joint_position[4],joint_position[5],joint_position[6],joint_position[7],joint_position[8],joint_position[9],joint_position[10],joint_position[11],joint_position[12],joint_position[13],joint_position[14],joint_position[15],joint_position[16],joint_position[17],joint_position[18],joint_position[19],joint_position[20],joint_position[21],joint_position[22],joint_position[23],joint_position[24],joint_position[25],joint_velocity[0],joint_velocity[1],joint_velocity[2],joint_velocity[3],joint_velocity[4],joint_velocity[5],joint_velocity[6],joint_velocity[7],joint_velocity[8],joint_velocity[9],joint_velocity[10],joint_velocity[11],joint_velocity[12],joint_velocity[13],joint_velocity[14],joint_velocity[15],joint_velocity[16],joint_velocity[17],joint_velocity[18],joint_velocity[19],joint_velocity[20],joint_velocity[21],joint_velocity[22],joint_velocity[23],joint_velocity[24],joint_velocity[25],previous_action[0],previous_action[1],previous_action[2],previous_action[3],previous_action[4],previous_action[5],previous_action[6],previous_action[7],previous_action[8],previous_action[9],previous_action[10],previous_action[11],previous_action[12],previous_action[13],previous_action[14],previous_action[15],previous_action[16],previous_action[17],simulation_time_s[0]
467,-0.9145783185958862,-0.8460490703582764,-0.003629006678238511,-0.9989059567451477,0.0018673876766115427,0.0029112757183611393,0.046635702252388,0.5641506314277649,-0.45280325412750244,-0.003241861006245017,0.014397489838302135,0.0010718723060563207,-0.0006396114476956427,0.9998955130577087,0.6152114868164062,-0.04824652895331383,0.00020346036762930453,-0.004091155249625444,-0.0006622233195230365,0.028922129422426224,0.1400192528963089,-0.0090441619977355,0.00028655020287260413,-0.0017211870290338993,-0.002784847980365157,0.040385663509368896,0.815000057220459,0.18973346054553986,0.0,-8.326672684688674e-17,0.0,0.10300000011920929,0.6159999966621399,2.0078219642449824e-10,-0.057065755128860474,1.0010000467300415,0.3630000054836273,0.0,0.550000011920929,0.0,0.10300000011920929,-0.1835748255252838,-3.002511780869632e-11,-0.053062427788972855,0.0983528271317482,0.07458245754241943,0.7426618337631226,-0.019611487165093422,0.9871394634246826,0.7485344409942627,-0.11778344959020615,0.9861113429069519,0.778038740158081,-0.041113100945949554,1.0070539712905884,0.7799312472343445,-0.1156654879450798,1.006103754043579,0.7528181076049805,-0.0766473263502121,0.986441969871521,0.9997974038124084,0.004927582107484341,0.007288196589797735,0.018105218186974525,0.7835771441459656,-0.08036777377128601,1.0035417079925537,0.9573875665664673,0.0017983370926231146,0.2885568141937256,0.011863289400935173,1.0,1.0,-0.24275162816047668,-0.5142390727996826,0.2427571564912796,0.8124734163284302,0.0704573318362236,0.07126560807228088,0.07126379013061523,0.07062672823667526,0.03628680482506752,0.014395570382475853,0.010118391364812851,0.2991580069065094,0.2129153311252594,-0.23874613642692566,-0.5136101841926575,0.23875144124031067,0.9885004162788391,0.0909968838095665,0.0910770520567894,0.09105245769023895,0.09097041189670563,0.02850130945444107,0.5853357315063477,0.012345537543296814,0.2047930806875229,0.18278707563877106,-0.003668359713628888,0.0007261874852702022,0.0013764590257778764,0.010056182742118835,-0.09493173658847809,-0.08910932391881943,-0.0890113115310669,-0.09346583485603333,-0.006825107615441084,-0.07345476001501083,0.04790675640106201,-0.1379024088382721,-0.0361330583691597,0.002966692904010415,0.00454837828874588,-0.0029623713344335556,0.060565285384655,0.008937281556427479,0.013407169841229916,0.013452080078423023,0.00991919543594122,0.001906837336719036,-0.16850735247135162,0.03534914180636406,-0.11489086598157883,0.023975053802132607,1.0,-0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.35833455156535
468,-0.8836870193481445,-0.8483847379684448,-0.0036291631404310465,-0.998914897441864,0.0018664406379684806,0.0029114389326423407,0.04644450917840004,0.5729972720146179,-0.45336857438087463,-0.003249187720939517,0.013885912485420704,0.00110770168248564,-0.000660460616927594,0.9999026656150818,0.6193169951438904,-0.04759739711880684,0.00024074090470094234,-0.0029466100968420506,0.00016692890494596213,0.02090322971343994,0.20621046423912048,-0.0132406335324049,-0.0006364251603372395,0.003770233131945133,0.006161029450595379,0.033483922481536865,0.815000057220459,0.130563884973526,0.0,-8.326672684688674e-17,0.0,0.10300000011920929,0.6159999966621399,-6.276156816475975e-10,-0.060610122978687286,1.0010000467300415,0.3630000054836273,0.0,0.550000011920929,0.0,0.10300000011920929,-0.24957482516765594,2.2190910567432276e-11,-0.05905531719326973,0.0968509390950203,0.07331642508506775,0.7195203900337219,-0.02026466280221939,0.9877965450286865,0.7253248691558838,-0.11693602055311203,0.9867663979530334,0.7815149426460266,-0.041952602565288544,1.0108131170272827,0.7833976149559021,-0.11523942649364471,1.0099220275878906,0.7295228838920593,-0.07620538771152496,0.9871166348457336,0.9997904896736145,0.005068952217698097,0.006162021309137344,0.01885044574737549,0.7870127558708191,-0.07999848574399948,1.0073961019515991,0.9583408236503601,0.0017101734410971403,0.2853471338748932,0.012530037201941013,1.0,1.0,-0.2427521049976349,-0.5142388939857483,0.24275700747966766,0.8124790191650391,0.06437015533447266,0.06559842079877853,0.06560052931308746,0.06462698429822922,0.037767209112644196,0.012130550108850002,0.010369138792157173,0.29340508580207825,0.2107713371515274,-0.2388271689414978,-0.51335608959198,0.23883220553398132,0.9907003045082092,0.09146475791931152,0.0917385071516037,0.09169235825538635,0.09143998473882675,0.029855985194444656,0.5786294341087341,0.012456911616027355,0.19851054251194,0.18246345221996307,-0.0026732305996119976,0.0018104874761775136,-0.0011075958609580994,0.010120941326022148,-0.14072473347187042,-0.1375672072172165,-0.13742057979106903,-0.1396130919456482,-0.015830814838409424,-0.06669621169567108,0.031706538051366806,-0.15635478496551514,-0.03188587352633476,-0.006535989698022604,0.005352419801056385,0.00654988968744874,0.0494890958070755,0.007354081608355045,0.011244822293519974,0.011433997191488743,0.008472793735563755,-0.005739054176956415,-0.13432632386684418,0.032078731805086136,-0.10742214322090149,-0.005379392299801111,1.0,-0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.408334554173052
469,-0.8526884317398071,-0.8507381677627563,-0.003629055107012391,-0.9989168047904968,0.0018662700895220041,0.0029112910851836205,0.04640151932835579,0.5851964950561523,-0.45410823822021484,-0.0032910939771682024,0.013516784645617008,0.0013101364020258188,-0.0007808395312167704,0.9999074339866638,0.6200017333030701,-0.046665553003549576,-2.5136971544270637e-06,-2.1628334252454806e-06,-1.677989166637417e-05,0.013718958012759686,0.27278634905815125,-0.0156684760004282,-0.001322900876402855,0.007860538549721241,0.012834416702389717,0.02502007968723774,0.815000057220459,0.07037960737943649,0.0,-8.326672684688674e-17,0.0,0.10300000011920929,0.6159999966621399,0.0,0.0,1.0010000467300415,0.3630000054836273,0.0,0.550000011920929,0.0,0.10300000011920929,-0.3155748248100281,0.0,0.0,0.09510087221860886,0.071625716984272,0.6875126361846924,-0.021323662251234055,0.9883058667182922,0.6931410431861877,-0.1162523478269577,0.9872850775718689,0.7843721508979797,-0.0435059517621994,1.0136926174163818,0.7861600518226624,-0.11510498821735382,1.0129022598266602,0.6972825527191162,-0.07598691433668137,0.9876472353935242,0.9997880458831787,0.005160608794540167,0.005275243893265724,0.01922020874917507,0.7897605895996094,-0.07976579666137695,1.0103957653045654,0.9590750932693481,0.0015948429936543107,0.2828502655029297,0.012965799309313297,1.0,1.0,-0.24275164306163788,-0.5142388343811035,0.24275612831115723,0.8124838471412659,0.05615794286131859,0.057635243982076645,0.0576382577419281,0.056462958455085754,0.038498423993587494,0.0103500010445714,0.010522553697228432,0.28664764761924744,0.20833240449428558,-0.23925890028476715,-0.5130671858787537,0.2392636388540268,0.9924091100692749,0.09184645116329193,0.09228130429983139,0.09222100675106049,0.09183068573474884,0.03068455122411251,0.5734197497367859,0.012373523786664009,0.18919840455055237,0.18295684456825256,-2.7338985091773793e-05,-1.019963383441791e-05,1.6676691302563995e-05,0.010639186948537827,-0.1797984540462494,-0.18063074350357056,-0.18061770498752594,-0.18020087480545044,-0.015454327687621117,-0.049531079828739166,0.02289295196533203,-0.11471584439277649,-0.030651012435555458,-0.013625464402139187,0.0060947793535888195,0.013640034012496471,0.04086088389158249,0.005782575812190771,0.009069659747183323,0.009408483281731606,0.007063465658575296,-0.021388163790106773,-0.10814376175403595,0.02461051009595394,-0.24587716162204742,0.032167237251996994,1.0,-0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.458334556780756
470,-0.8217088580131531,-0.8531215190887451,-0.003628811798989773,-0.9989128708839417,0.0018665759125724435,0.0029110037721693516,0.046486396342515945,0.6007446646690369,-0.45495763421058655,-0.003358025336638093,0.013307726010680199,0.0016365253832191229,-0.0009744593407958746,0.9999095797538757,0.6191426515579224,-0.04737162962555885,-3.3075400551751954e-07,-8.693047675478738e-06,-1.0977257261401974e-05,0.005113581195473671,0.3394556939601898,-0.017469268292188644,-0.0017836062470450997,0.010608441196382046,0.017325785011053085,0.019058238714933395,0.815000057220459,0.009879608638584614,0.0,-8.326672684688674e-17,0.0,0.10300000011920929,0.6159999966621399,0.0,0.0,1.0010000467300415,0.3630000054836273,0.0,0.550000011920929,0.0,0.10300000011920929,-0.3815748393535614,0.0,0.0,0.09308911114931107,0.06984611600637436,0.6481411457061768,-0.022517073899507523,0.9887094497680664,0.6535638570785522,-0.11544261127710342,0.9876987338066101,0.7867314219474792,-0.0452350415289402,1.0159289836883545,0.7883944511413574,-0.11505788564682007,1.0152326822280884,0.6576619148254395,-0.07597843557596207,0.9880673885345459,0.9997906684875488,0.00525446655228734,0.0045746099203825,0.01923765242099762,0.7919954061508179,-0.07969041168689728,1.0127402544021606,0.9596499800682068,0.0015228850534185767,0.2808871269226074,0.013114255852997303,1.0,1.0,-0.24275173246860504,-0.5142390131950378,0.24275599420070648,0.8124890923500061,0.046201325953006744,0.04776785522699356,0.04777245596051216,0.04652594402432442,0.03852631524205208,0.008944813162088394,0.010683557949960232,0.2802627980709076,0.20415979623794556,-0.23994871973991394,-0.5127427577972412,0.23995324969291687,0.9937376976013184,0.09216532856225967,0.0927387923002243,0.09267157316207886,0.0921679213643074,0.030904820188879967,0.5693286657333374,0.012217589654028416,0.1797802895307541,0.18309855461120605,-1.0793751243909355e-05,-5.944049917161465e-06,-3.178252882207744e-06,0.010628214105963707,-0.21028342843055725,-0.21377816796302795,-0.2137301117181778,-0.21107003092765808,-0.03176922723650932,-0.04448834806680679,0.01704787090420723,-0.13196466863155365,-0.10491733253002167,-0.01839502528309822,0.006762926932424307,0.018409116193652153,0.034166764467954636,0.00488733546808362,0.007850811816751957,0.008299199864268303,0.006320237182080746,-0.026471266523003578,-0.08877617865800858,0.02474736049771309,-0.18947352468967438,-0.01188992615789175,1.0,-0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.50833455938846
471,-0.7908709049224854,-0.8554972410202026,-0.003629117039963603,-0.9989007115364075,0.0018671366851776838,0.0029107972513884306,0.04674796387553215,0.6196318864822388,-0.45589983463287354,-0.0034405235201120377,0.013192884624004364,0.0020432486198842525,-0.0012162101920694113,0.9999100565910339,0.6130058169364929,-0.05061882361769676,0.0007092253072187304,-0.008180682547390461,0.0018124817870557308,-0.00258982228115201,0.40593287348747253,-0.01916346326470375,-0.002061947714537382,0.012274477630853653,0.02005167491734028,0.014745325781404972,0.815000057220459,0.009879608638584614,0.0,-8.326672684688674e-17,0.0,0.10300000011920929,0.6159999966621399,0.0,0.0,1.0010000467300415,0.3630000054836273,0.0,0.550000011920929,0.0,0.10300000011920929,-0.44757482409477234,0.0,0.0,0.09177006036043167,0.0686987116932869,0.6059674024581909,-0.02371610887348652,0.9890930652618408,0.6111290454864502,-0.11533552408218384,0.9881007075309753,0.7887705564498901,-0.046356186270713806,1.0177119970321655,0.7903512716293335,-0.11503370851278305,1.0170700550079346,0.6152528524398804,-0.0763615220785141,0.9884718060493469,0.9998056292533875,0.005263971164822578,0.003884913632646203,0.01859956607222557,0.7939596176147461,-0.07969575375318527,1.0145894289016724,0.9601086974143982,0.0014914360363036394,0.2793155610561371,0.013110745698213577,1.0,1.0,-0.24275320768356323,-0.5142399668693542,0.24275808036327362,0.8124881982803345,0.035969145596027374,0.03692231699824333,0.03691357746720314,0.036147963255643845,0.03724249452352524,0.007572172209620476,0.010671144351363182,0.27586930990219116,0.20163415372371674,-0.24080291390419006,-0.5123814344406128,0.24080705642700195,0.9947718381881714,0.09245535731315613,0.09315977990627289,0.09309222549200058,0.09248773753643036,0.030819909647107124,0.5660563707351685,0.012070886790752411,0.17395460605621338,0.18294523656368256,0.0020984243601560593,0.0062765455804765224,-0.00039121287409216166,0.009214961901307106,-0.19443827867507935,-0.21065331995487213,-0.2106504589319229,-0.19578616321086884,-0.07768143713474274,-0.06237587705254555,0.0565188005566597,-0.03829058259725571,-0.002805672585964203,-0.021289102733135223,0.007366304751485586,0.021302605047822,0.029014427214860916,0.004683332983404398,0.007632335647940636,0.008183643221855164,0.0063248686492443085,-0.029180144891142845,-0.07464797049760818,0.024489926174283028,-0.04745248332619667,0.02016417682170868,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.558334561996162
472,-0.7611263394355774,-0.8569127321243286,-0.003628746373578906,-0.9988892078399658,0.0018681156216189265,0.0029099853709340096,0.04699353128671646,0.6418276429176331,-0.4569213092327118,-0.003535845084115863,0.013133471831679344,0.002509248908609152,-0.0014934248756617308,0.9999094605445862,0.575147807598114,-0.007117370143532753,-2.4392576960963197e-05,9.477129788137972e-05,-0.00010648612078512087,-0.000874258519615978,0.47228461503982544,-0.020998911932110786,-0.002172738779336214,0.012943275272846222,0.021149910986423492,0.0129420580342412,0.815000057220459,0.009879608638584614,0.0,-8.326672684688674e-17,0.0,0.10300000011920929,0.550000011920929,-0.06599999964237213,0.0,1.0010000467300415,0.3630000054836273,0.0,0.550000011920929,0.0,0.10300000011920929,-0.5135748386383057,0.0,0.0,0.09103043377399445,0.06827781349420547,0.5692885518074036,-0.025026367977261543,0.989458441734314,0.5741275548934937,-0.11592262983322144,0.9884614944458008,0.7906200885772705,-0.046747297048568726,1.0191375017166138,0.7921714186668396,-0.11500465124845505,1.0185155868530273,0.5783252716064453,-0.07691321521997452,0.9888466000556946,0.999824047088623,0.005363598465919495,0.003256435738876462,0.017677998170256615,0.7957876324653625,-0.07972446084022522,1.0160444974899292,0.9604730010032654,0.0014716595178470016,0.27806246280670166,0.013063432648777962,1.0,1.0,-0.2427513152360916,-0.514238715171814,0.24275588989257812,0.8124934434890747,0.027264848351478577,0.0273596178740263,0.027320517227053642,0.027219492942094803,0.03539302572607994,0.006322211120277643,0.010840939357876778,0.2717585563659668,0.20185896754264832,-0.24178792536258698,-0.5119951367378235,0.2417924702167511,0.9955765008926392,0.0927361324429512,0.09357166290283203,0.09350849688053131,0.09280786663293839,0.030655594542622566,0.5634481310844421,0.011937489733099937,0.17206045985221863,0.1826467365026474,-7.206502050394192e-05,-0.00010300178837496787,5.3806583309778944e-05,0.010685555636882782,-0.15419617295265198,-0.1694817990064621,-0.16978049278259277,-0.15783235430717468,-0.04480578750371933,-0.0394883006811142,0.008533336222171783,-0.07778429239988327,0.00900761317461729,-0.02245350182056427,0.007901132106781006,0.022467471659183502,0.024950919672846794,0.004624356981366873,0.0076128095388412476,0.00825512409210205,0.0064613656140863895,-0.02983761765062809,-0.06294288486242294,0.02434436045587063,-0.061670444905757904,0.021777009591460228,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.608334564603865
473,-0.7338424324989319,-0.8556017279624939,-0.003629028797149658,-0.9988805055618286,0.0018684851238504052,0.0029098482336848974,0.04717858135700226,0.6673539280891418,-0.45804643630981445,-0.003628239966928959,0.013110393658280373,0.0029643543530255556,-0.0017635937547311187,0.9999080300331116,0.5206736326217651,0.05562219023704529,-1.734746365400497e-05,-2.1427516912808642e-05,-0.00012083582987543195,-0.0007351430249400437,0.540023922920227,-0.02380431443452835,-0.0017365722451359034,0.010346293449401855,0.016916193068027496,0.011259355582296848,0.815000057220459,0.009879608638584614,0.0,-8.326672684688674e-17,0.0,0.10300000011920929,0.48399999737739563,-0.13199999928474426,0.0,1.0010000467300415,0.3630000054836273,0.0,0.550000011920929,0.0,0.10300000011920929,-0.5795748233795166,0.0,0.0,0.09066382795572281,0.06786346435546875,0.5413629412651062,-0.026128122583031654,0.9897536039352417,0.5459191203117371,-0.11667177081108093,0.9887439608573914,0.7924036979675293,-0.04714043810963631,1.0202604532241821,0.7939244508743286,-0.1149841919541359,1.019658088684082,0.5501956939697266,-0.07741494476795197,0.9891453385353088,0.9998393654823303,0.005479361861944199,0.0027601527981460094,0.016839193180203438,0.7975484132766724,-0.07976686209440231,1.017194151878357,0.9607650637626648,0.0014476764481514692,0.27705511450767517,0.01299430150538683,1.0,1.0,-0.24275155365467072,-0.5142391324043274,0.2427561730146408,0.8125006556510925,0.02061973139643669,0.0201006680727005,0.020035888999700546,0.02040679380297661,0.033710166811943054,0.005334852728992701,0.011050503700971603,0.26850250363349915,0.2031860649585724,-0.24274775385856628,-0.5142089128494263,0.24275286495685577,0.9962023496627808,0.09301480650901794,0.09398617595434189,0.0939328521490097,0.09313786774873734,0.030447818338871002,0.5613532066345215,0.011792031116783619,0.17022566497325897,0.1823229193687439,-7.095183536875993e-05,-0.00011444278788985685,0.00010823074990184978,0.010671097785234451,-0.11413155496120453,-0.1230524405837059,-0.12311455607414246,-0.11606242507696152,-0.036723051220178604,-0.034574925899505615,0.006560780573636293,-0.05786082148551941,0.0415545254945755,-0.017954472452402115,-0.2950156629085541,0.017968835309147835,0.021788667887449265,0.00424977857619524,0.00708671985194087,0.0077683283016085625,0.006130815017968416,-0.03057844005525112,-0.05352126806974411,0.024091001600027084,-0.05016131326556206,0.01923779956996441,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.65833456721157
474,-0.7093709111213684,-0.8509513735771179,-0.003628926584497094,-0.9988722801208496,0.0018687811680138111,0.002909251255914569,0.047351788729429245,0.6962074041366577,-0.4593988358974457,-0.003628872102126479,0.013168207369744778,0.002970925299450755,-0.0017682114848867059,0.9999073147773743,0.46375027298927307,0.12456315010786057,3.7474808323167963e-07,-4.528692898020381e-06,8.776100912655238e-06,-0.0008911205222830176,0.5947602987289429,-0.026747187599539757,-9.369607869302854e-05,-0.00037379737477749586,0.0004013714788015932,0.005365137942135334,0.815000057220459,0.009879608638584614,0.0,-8.326672684688674e-17,0.0,0.10300000011920929,0.4180000126361847,-0.1979999989271164,0.0,1.0010000467300415,0.3630000054836273,0.0,0.550000011920929,0.0,0.10300000011920929,-0.6159999966621399,0.0,0.0,0.09052223712205887,0.06753990054130554,0.5214972496032715,-0.026938652619719505,0.9899774789810181,0.5258371233940125,-0.11735104769468307,0.9889582395553589,0.7934359312057495,-0.047496192157268524,1.0211447477340698,0.7949280142784119,-0.1150171309709549,1.0205663442611694,0.5301830768585205,-0.07782697677612305,0.9893722534179688,0.9998512864112854,0.005556829739362001,0.0023850409779697657,0.016150053590536118,0.7985604405403137,-0.07983075827360153,1.018103837966919,0.961000382900238,0.001379023538902402,0.27624255418777466,0.012900935485959053,1.0,1.0,-0.2427520602941513,-0.5142388939857483,0.24275672435760498,0.8125078082084656,0.015816710889339447,0.014999554492533207,0.01492062583565712,0.015519709326326847,0.032328132539987564,0.004589611664414406,0.011189470998942852,0.2663303315639496,0.20460879802703857,-0.24274982511997223,-0.5142390131950378,0.2427547723054886,0.9966901540756226,0.09314796328544617,0.094200499355793,0.09416590631008148,0.09332715719938278,0.03016330488026142,0.5596655011177063,0.01153889112174511,0.1686963587999344,0.18216679990291595,6.710679735988379e-05,3.1314557418227196e-06,-5.4067942983238026e-05,0.01064249686896801,-0.08121782541275024,-0.08415145426988602,-0.08384569734334946,-0.08130663633346558,-0.02951137162744999,-0.029850123450160027,0.0018920114962384105,-0.04951615259051323,0.02984035201370716,9.367060556542128e-05,-0.0005985310999676585,0.0003667405107989907,0.019377078860998154,0.0016762155573815107,0.0027879434637725353,0.0033237594179809093,0.002726637991145253,-0.03402496129274368,-0.04361170902848244,0.022700747475028038,-0.05167835205793381,0.025329025462269783,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.70833456981927
475,-0.687761127948761,-0.8427980542182922,-0.0036290111020207405,-0.9988642930984497,0.0018692584708333015,0.0029087967704981565,0.04751865193247795,0.7264019250869751,-0.46068012714385986,-0.003629141254350543,0.013344337232410908,0.0029718151781708,-0.0017687467625364661,0.9999049305915833,0.4062917232513428,0.19524599611759186,1.9505463569657877e-05,-6.146773375803605e-05,9.340274846181273e-05,-0.0014863882679492235,0.6073645949363708,-0.02294156514108181,-1.1545768757059705e-05,0.005577031057327986,0.003138022730126977,0.001000055461190641,0.815000057220459,0.009879608638584614,0.0,-8.326672684688674e-17,0.0,0.10300000011920929,0.35199999809265137,-0.2639999985694885,0.0,1.0010000467300415,0.3630000054836273,0.0,0.550000011920929,0.0,0.10300000011920929,-0.6159999966621399,0.0,0.0,0.0901302918791771,0.06703401356935501,0.5081241130828857,-0.027872199192643166,0.9901282787322998,0.512238085269928,-0.11790282279253006,0.9891124963760376,0.7936559915542603,-0.04813174530863762,1.0218249559402466,0.7950819134712219,-0.11514834314584732,1.0212759971618652,0.516642153263092,-0.07817556709051132,0.9895325899124146,0.9998610615730286,0.005574273876845837,0.002118360251188278,0.015566620044410229,0.7987350821495056,-0.07998296618461609,1.0188134908676147,0.9611883163452148,0.0013724382733926177,0.27560025453567505,0.012635771185159683,1.0,1.0,-0.2427515685558319,-0.5142384767532349,0.24275633692741394,0.8125122785568237,0.012476610951125622,0.011622783727943897,0.011540325358510017,0.012166701257228851,0.03115808591246605,0.004062475636601448,0.011213374324142933,0.26318469643592834,0.20569412410259247,-0.24275130033493042,-0.5142395496368408,0.2427574247121811,0.9970661997795105,0.09312871843576431,0.09419509768486023,0.09418115764856339,0.09335261583328247,0.029536448419094086,0.5583325624465942,0.011323017999529839,0.1661592423915863,0.18206891417503357,-7.993858162080869e-06,0.00012519292067736387,-8.498799434164539e-05,0.010578546673059464,-0.055854082107543945,-0.054256659001111984,-0.053727127611637115,-0.05458129197359085,-0.025927314534783363,-0.0263917725533247,-0.0004947584820911288,-0.08559323847293854,0.03508681431412697,-0.006380187347531319,-0.0003938202280551195,0.00374603527598083,0.016234317794442177,-0.0006188546540215611,-0.0015903980238363147,-0.001374854356981814,0.00013501531793735921,-0.0666545182466507,-0.04530151188373566,0.069761261343956,-0.055507808923721313,0.012516619637608528,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.758334572426975
476,-0.6690367460250854,-0.8310925364494324,-0.0036272166762501,-0.9988559484481812,0.0018639977788552642,0.002899578306823969,0.04769422486424446,0.7560668587684631,-0.4619118273258209,-0.00362935708835721,0.013689840212464333,0.002970929490402341,-0.0017692280234768987,0.9999002814292908,0.3495701253414154,0.2656289041042328,-0.00014353395090438426,-0.0009430955396965146,-0.0013329926878213882,-0.002234951825812459,0.5709564089775085,-0.02311709150671959,-0.0011973056243732572,0.002161808777600527,0.008973095566034317,-0.006569253280758858,0.815000057220459,0.009879608638584614,0.0,-8.326672684688674e-17,0.0,0.10300000011920929,0.28600001335144043,-0.33000001311302185,0.0,1.0010000467300415,0.3630000054836273,0.0,0.2750000059604645,0.0,0.10300000011920929,-0.550000011920929,0.0,0.0,0.08956414461135864,0.06637424975633621,0.49959611892700195,-0.029032308608293533,0.9902188181877136,0.5034436583518982,-0.11850818246603012,0.9892191290855408,0.7987655401229858,-0.048756614327430725,1.032658338546753,0.8001309037208557,-0.11511467397212982,1.0321249961853027,0.5079099535942078,-0.07852192968130112,0.9896401762962341,0.9998705387115479,0.005529672373086214,0.0019387538777664304,0.014986359514296055,0.8039072155952454,-0.08002658188343048,1.0298548936843872,0.9668299555778503,0.0016496762400493026,0.2551121711730957,0.012445732951164246,1.0,1.0,-0.24273277819156647,-0.514200747013092,0.24273818731307983,0.8125159740447998,0.01023294311016798,0.009525174275040627,0.009446690790355206,0.009959928691387177,0.029995115473866463,0.0037113355938345194,0.011116476729512215,0.2588343918323517,0.20706984400749207,-0.242750883102417,-0.514240562915802,0.24275679886341095,0.997322678565979,0.09285853803157806,0.093839131295681,0.09385748952627182,0.09312745183706284,0.028637345880270004,0.5158323645591736,0.010967246256768703,0.16312308609485626,0.18166913092136383,-0.0014810374705120921,0.001298875897191465,0.001477224170230329,0.010612188838422298,-0.036902058869600296,-0.03245815262198448,-0.03200337663292885,-0.03521325811743736,-0.028038810938596725,-0.023275716230273247,-0.0034824011381715536,-0.0847177505493164,0.0379263311624527,-0.006647651549428701,-0.007033920846879482,0.009160228073596954,0.01606818474829197,-0.0026248006615787745,-0.00916912592947483,-0.010022588074207306,-0.007171805948019028,-0.06266696006059647,-1.1777081489562988,0.05988815054297447,-0.06927096098661423,-0.02065429650247097,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,23.808334575034678
